time_taken,is_correct,attempts,key_presses,backspace_presses,mouse_movements,actual,response
9209,0,1,7,0,"[{'x': 794, 'y': 480}, {'x': 794, 'y': 489}, {'x': 794, 'y': 492}, {'x': 793, 'y': 495}, {'x': 793, 'y': 499}, {'x': 793, 'y': 501}, {'x': 793, 'y': 502}, {'x': 793, 'y': 507}, {'x': 793, 'y': 508}, {'x': 862, 'y': 502}, {'x': 855, 'y': 504}, {'x': 848, 'y': 505}, {'x': 846, 'y': 506}, {'x': 843, 'y': 508}, {'x': 840, 'y': 508}, {'x': 840, 'y': 509}, {'x': 839, 'y': 514}, {'x': 837, 'y': 521}, {'x': 834, 'y': 529}, {'x': 832, 'y': 536}, {'x': 828, 'y': 545}, {'x': 826, 'y': 550}, {'x': 824, 'y': 556}, {'x': 822, 'y': 559}, {'x': 821, 'y': 560}, {'x': 820, 'y': 562}, {'x': 820, 'y': 562}, {'x': 819, 'y': 562}, {'x': 819, 'y': 562}, {'x': 819, 'y': 562}]",4le87,4Le87
6656,0,1,7,0,"[{'x': 478, 'y': 480}, {'x': 485, 'y': 486}, {'x': 493, 'y': 491}, {'x': 506, 'y': 502}, {'x': 518, 'y': 509}, {'x': 520, 'y': 510}, {'x': 521, 'y': 511}, {'x': 522, 'y': 511}, {'x': 523, 'y': 511}, {'x': 526, 'y': 512}, {'x': 532, 'y': 513}, {'x': 544, 'y': 516}, {'x': 613, 'y': 522}, {'x': 666, 'y': 519}, {'x': 704, 'y': 514}, {'x': 720, 'y': 511}, {'x': 731, 'y': 511}, {'x': 742, 'y': 512}, {'x': 758, 'y': 516}, {'x': 764, 'y': 518}, {'x': 766, 'y': 518}, {'x': 767, 'y': 518}, {'x': 777, 'y': 518}, {'x': 785, 'y': 518}, {'x': 790, 'y': 518}, {'x': 792, 'y': 518}, {'x': 794, 'y': 518}, {'x': 795, 'y': 518}, {'x': 797, 'y': 518}, {'x': 798, 'y': 518}, {'x': 799, 'y': 518}, {'x': 800, 'y': 518}, {'x': 801, 'y': 518}, {'x': 802, 'y': 518}, {'x': 803, 'y': 521}, {'x': 805, 'y': 524}, {'x': 809, 'y': 535}, {'x': 814, 'y': 546}, {'x': 816, 'y': 550}, {'x': 817, 'y': 552}, {'x': 818, 'y': 554}, {'x': 819, 'y': 556}, {'x': 820, 'y': 558}, {'x': 821, 'y': 559}, {'x': 822, 'y': 561}]",2a6ls,2a6Ls
6315,0,1,9,0,"[{'x': 785, 'y': 444}, {'x': 805, 'y': 508}, {'x': 863, 'y': 736}, {'x': 899, 'y': 918}, {'x': 898, 'y': 925}, {'x': 889, 'y': 878}, {'x': 869, 'y': 783}, {'x': 854, 'y': 733}, {'x': 851, 'y': 721}, {'x': 843, 'y': 704}, {'x': 835, 'y': 689}, {'x': 828, 'y': 679}, {'x': 822, 'y': 668}, {'x': 820, 'y': 666}, {'x': 799, 'y': 631}, {'x': 784, 'y': 601}, {'x': 776, 'y': 585}, {'x': 776, 'y': 584}, {'x': 777, 'y': 584}, {'x': 778, 'y': 584}, {'x': 779, 'y': 584}, {'x': 780, 'y': 583}, {'x': 781, 'y': 582}, {'x': 782, 'y': 582}, {'x': 783, 'y': 581}, {'x': 784, 'y': 579}, {'x': 791, 'y': 573}, {'x': 797, 'y': 566}, {'x': 816, 'y': 533}, {'x': 826, 'y': 509}, {'x': 828, 'y': 499}, {'x': 828, 'y': 489}, {'x': 826, 'y': 486}, {'x': 825, 'y': 484}, {'x': 820, 'y': 482}, {'x': 818, 'y': 481}, {'x': 813, 'y': 480}, {'x': 812, 'y': 479}, {'x': 808, 'y': 479}, {'x': 807, 'y': 479}, {'x': 806, 'y': 479}, {'x': 805, 'y': 479}, {'x': 805, 'y': 480}, {'x': 804, 'y': 482}, {'x': 804, 'y': 484}, {'x': 804, 'y': 487}, {'x': 804, 'y': 488}, {'x': 804, 'y': 490}, {'x': 803, 'y': 491}, {'x': 802, 'y': 492}, {'x': 802, 'y': 493}, {'x': 802, 'y': 494}, {'x': 802, 'y': 496}, {'x': 802, 'y': 497}, {'x': 802, 'y': 499}, {'x': 802, 'y': 501}, {'x': 802, 'y': 503}, {'x': 801, 'y': 504}, {'x': 801, 'y': 505}, {'x': 801, 'y': 506}, {'x': 800, 'y': 507}, {'x': 800, 'y': 508}, {'x': 799, 'y': 509}, {'x': 799, 'y': 510}, {'x': 800, 'y': 516}, {'x': 801, 'y': 525}, {'x': 804, 'y': 536}, {'x': 805, 'y': 543}, {'x': 806, 'y': 548}, {'x': 808, 'y': 552}, {'x': 809, 'y': 554}, {'x': 810, 'y': 555}, {'x': 811, 'y': 555}, {'x': 812, 'y': 556}, {'x': 814, 'y': 558}, {'x': 818, 'y': 560}, {'x': 822, 'y': 563}, {'x': 826, 'y': 565}, {'x': 826, 'y': 566}, {'x': 828, 'y': 566}, {'x': 829, 'y': 566}]",1tKDz,LtKDz
6469,1,2,7,0,"[{'x': 826, 'y': 540}, {'x': 822, 'y': 521}, {'x': 816, 'y': 498}, {'x': 813, 'y': 487}, {'x': 811, 'y': 478}, {'x': 810, 'y': 475}, {'x': 809, 'y': 475}, {'x': 811, 'y': 479}, {'x': 815, 'y': 485}, {'x': 821, 'y': 500}, {'x': 822, 'y': 505}, {'x': 823, 'y': 509}, {'x': 824, 'y': 512}, {'x': 824, 'y': 513}, {'x': 825, 'y': 516}, {'x': 826, 'y': 517}, {'x': 827, 'y': 519}, {'x': 827, 'y': 520}, {'x': 828, 'y': 520}, {'x': 829, 'y': 520}, {'x': 829, 'y': 520}, {'x': 830, 'y': 522}, {'x': 830, 'y': 523}, {'x': 831, 'y': 525}, {'x': 833, 'y': 527}, {'x': 834, 'y': 529}, {'x': 836, 'y': 532}, {'x': 836, 'y': 532}]",1tKDz,1tKDz
8369,1,1,7,0,"[{'x': 1380, 'y': 567}, {'x': 1360, 'y': 557}, {'x': 1329, 'y': 542}, {'x': 1282, 'y': 520}, {'x': 1221, 'y': 496}, {'x': 1117, 'y': 465}, {'x': 1054, 'y': 451}, {'x': 991, 'y': 440}, {'x': 967, 'y': 436}, {'x': 949, 'y': 435}, {'x': 942, 'y': 431}, {'x': 915, 'y': 435}, {'x': 857, 'y': 438}, {'x': 745, 'y': 437}, {'x': 685, 'y': 438}, {'x': 649, 'y': 441}, {'x': 639, 'y': 446}, {'x': 637, 'y': 449}, {'x': 639, 'y': 449}, {'x': 642, 'y': 449}, {'x': 666, 'y': 455}, {'x': 682, 'y': 459}, {'x': 707, 'y': 466}, {'x': 728, 'y': 470}, {'x': 749, 'y': 476}, {'x': 759, 'y': 480}, {'x': 767, 'y': 484}, {'x': 770, 'y': 485}, {'x': 771, 'y': 485}, {'x': 772, 'y': 486}, {'x': 773, 'y': 486}, {'x': 774, 'y': 487}, {'x': 775, 'y': 489}, {'x': 776, 'y': 490}, {'x': 777, 'y': 492}, {'x': 778, 'y': 493}, {'x': 779, 'y': 493}, {'x': 779, 'y': 494}, {'x': 779, 'y': 495}, {'x': 779, 'y': 496}, {'x': 783, 'y': 497}, {'x': 785, 'y': 498}, {'x': 790, 'y': 500}, {'x': 796, 'y': 503}, {'x': 804, 'y': 510}, {'x': 808, 'y': 514}, {'x': 813, 'y': 518}, {'x': 814, 'y': 521}, {'x': 815, 'y': 522}, {'x': 816, 'y': 524}, {'x': 816, 'y': 526}, {'x': 817, 'y': 528}, {'x': 817, 'y': 531}, {'x': 817, 'y': 533}, {'x': 817, 'y': 536}, {'x': 818, 'y': 539}, {'x': 818, 'y': 542}, {'x': 818, 'y': 546}, {'x': 819, 'y': 547}, {'x': 819, 'y': 547}, {'x': 819, 'y': 548}, {'x': 820, 'y': 548}, {'x': 821, 'y': 549}, {'x': 821, 'y': 551}, {'x': 823, 'y': 553}, {'x': 824, 'y': 554}, {'x': 824, 'y': 554}, {'x': 824, 'y': 554}]",4gw8j,4gw8j
6818,1,1,7,0,"[{'x': 640, 'y': 351}, {'x': 659, 'y': 359}, {'x': 710, 'y': 390}, {'x': 739, 'y': 414}, {'x': 771, 'y': 441}, {'x': 784, 'y': 453}, {'x': 792, 'y': 462}, {'x': 797, 'y': 468}, {'x': 799, 'y': 472}, {'x': 799, 'y': 473}, {'x': 799, 'y': 477}, {'x': 799, 'y': 486}, {'x': 799, 'y': 498}, {'x': 799, 'y': 503}, {'x': 799, 'y': 506}, {'x': 799, 'y': 508}, {'x': 799, 'y': 509}, {'x': 798, 'y': 510}, {'x': 798, 'y': 511}, {'x': 799, 'y': 516}, {'x': 800, 'y': 520}, {'x': 801, 'y': 522}, {'x': 801, 'y': 523}, {'x': 801, 'y': 524}, {'x': 802, 'y': 526}, {'x': 806, 'y': 531}, {'x': 811, 'y': 538}, {'x': 819, 'y': 548}, {'x': 822, 'y': 552}, {'x': 824, 'y': 554}, {'x': 825, 'y': 555}, {'x': 827, 'y': 555}, {'x': 828, 'y': 557}, {'x': 832, 'y': 559}, {'x': 837, 'y': 562}, {'x': 839, 'y': 562}, {'x': 840, 'y': 563}, {'x': 841, 'y': 563}, {'x': 842, 'y': 564}]",4Wgxe,4Wgxe
6264,1,1,9,0,"[{'x': 786, 'y': 452}, {'x': 786, 'y': 453}, {'x': 786, 'y': 456}, {'x': 786, 'y': 462}, {'x': 787, 'y': 466}, {'x': 787, 'y': 467}, {'x': 787, 'y': 469}, {'x': 787, 'y': 470}, {'x': 787, 'y': 471}, {'x': 788, 'y': 474}, {'x': 789, 'y': 477}, {'x': 791, 'y': 485}, {'x': 792, 'y': 492}, {'x': 793, 'y': 499}, {'x': 793, 'y': 500}, {'x': 793, 'y': 501}, {'x': 793, 'y': 502}, {'x': 793, 'y': 503}, {'x': 793, 'y': 504}, {'x': 793, 'y': 505}, {'x': 793, 'y': 506}, {'x': 793, 'y': 507}, {'x': 793, 'y': 508}, {'x': 794, 'y': 509}, {'x': 796, 'y': 511}, {'x': 801, 'y': 516}, {'x': 806, 'y': 521}, {'x': 814, 'y': 528}, {'x': 823, 'y': 537}, {'x': 827, 'y': 541}, {'x': 830, 'y': 543}, {'x': 831, 'y': 543}, {'x': 832, 'y': 543}, {'x': 832, 'y': 544}, {'x': 833, 'y': 544}, {'x': 835, 'y': 545}, {'x': 836, 'y': 546}, {'x': 836, 'y': 547}, {'x': 836, 'y': 548}, {'x': 837, 'y': 548}]",3GHwE,3GHwE
7058,1,1,7,0,"[{'x': 794, 'y': 477}, {'x': 794, 'y': 478}, {'x': 794, 'y': 482}, {'x': 794, 'y': 486}, {'x': 793, 'y': 488}, {'x': 793, 'y': 490}, {'x': 792, 'y': 491}, {'x': 792, 'y': 492}, {'x': 792, 'y': 493}, {'x': 792, 'y': 494}, {'x': 792, 'y': 495}, {'x': 792, 'y': 496}, {'x': 791, 'y': 496}, {'x': 791, 'y': 497}, {'x': 791, 'y': 498}, {'x': 798, 'y': 501}, {'x': 815, 'y': 510}, {'x': 826, 'y': 516}, {'x': 839, 'y': 526}, {'x': 845, 'y': 532}, {'x': 849, 'y': 535}, {'x': 852, 'y': 537}, {'x': 860, 'y': 547}, {'x': 863, 'y': 550}, {'x': 863, 'y': 551}, {'x': 864, 'y': 551}, {'x': 864, 'y': 552}, {'x': 864, 'y': 554}, {'x': 865, 'y': 555}, {'x': 870, 'y': 562}, {'x': 871, 'y': 565}, {'x': 871, 'y': 566}, {'x': 872, 'y': 568}, {'x': 872, 'y': 569}, {'x': 872, 'y': 570}, {'x': 871, 'y': 571}, {'x': 870, 'y': 571}, {'x': 869, 'y': 571}, {'x': 864, 'y': 571}, {'x': 860, 'y': 571}, {'x': 858, 'y': 570}, {'x': 856, 'y': 569}, {'x': 853, 'y': 568}]",2QWBa,2QWBa
7674,1,1,9,0,"[{'x': 792, 'y': 479}, {'x': 793, 'y': 479}, {'x': 794, 'y': 479}, {'x': 795, 'y': 480}, {'x': 795, 'y': 481}, {'x': 795, 'y': 482}, {'x': 796, 'y': 482}, {'x': 796, 'y': 483}, {'x': 797, 'y': 483}, {'x': 797, 'y': 485}, {'x': 796, 'y': 488}, {'x': 795, 'y': 493}, {'x': 794, 'y': 497}, {'x': 793, 'y': 502}, {'x': 792, 'y': 503}, {'x': 792, 'y': 504}, {'x': 792, 'y': 506}, {'x': 791, 'y': 507}, {'x': 795, 'y': 509}, {'x': 816, 'y': 517}, {'x': 823, 'y': 520}, {'x': 827, 'y': 523}, {'x': 830, 'y': 525}, {'x': 831, 'y': 526}, {'x': 832, 'y': 527}, {'x': 832, 'y': 528}, {'x': 833, 'y': 529}, {'x': 834, 'y': 532}, {'x': 836, 'y': 536}, {'x': 836, 'y': 543}, {'x': 837, 'y': 544}, {'x': 837, 'y': 545}, {'x': 837, 'y': 546}, {'x': 837, 'y': 547}, {'x': 837, 'y': 548}, {'x': 837, 'y': 549}, {'x': 836, 'y': 550}, {'x': 835, 'y': 551}, {'x': 835, 'y': 552}, {'x': 833, 'y': 554}, {'x': 833, 'y': 555}, {'x': 832, 'y': 556}, {'x': 832, 'y': 557}, {'x': 831, 'y': 557}]",1aXSz,1aXSz
9062,1,1,7,0,"[{'x': 786, 'y': 480}, {'x': 804, 'y': 471}, {'x': 830, 'y': 460}, {'x': 877, 'y': 444}, {'x': 893, 'y': 442}, {'x': 899, 'y': 441}, {'x': 905, 'y': 440}, {'x': 906, 'y': 440}, {'x': 895, 'y': 443}, {'x': 881, 'y': 448}, {'x': 866, 'y': 452}, {'x': 823, 'y': 473}, {'x': 810, 'y': 485}, {'x': 801, 'y': 496}, {'x': 796, 'y': 500}, {'x': 796, 'y': 501}, {'x': 795, 'y': 501}, {'x': 795, 'y': 502}, {'x': 795, 'y': 502}, {'x': 794, 'y': 502}, {'x': 793, 'y': 502}, {'x': 793, 'y': 503}, {'x': 793, 'y': 504}, {'x': 793, 'y': 504}, {'x': 793, 'y': 505}, {'x': 794, 'y': 508}, {'x': 795, 'y': 511}, {'x': 796, 'y': 513}, {'x': 796, 'y': 514}, {'x': 796, 'y': 516}, {'x': 796, 'y': 516}, {'x': 795, 'y': 516}, {'x': 794, 'y': 516}, {'x': 791, 'y': 516}, {'x': 789, 'y': 516}, {'x': 788, 'y': 516}, {'x': 787, 'y': 516}, {'x': 786, 'y': 515}, {'x': 789, 'y': 515}, {'x': 798, 'y': 515}, {'x': 814, 'y': 520}, {'x': 822, 'y': 523}, {'x': 828, 'y': 525}, {'x': 832, 'y': 526}, {'x': 833, 'y': 528}, {'x': 835, 'y': 529}, {'x': 836, 'y': 531}, {'x': 837, 'y': 533}, {'x': 837, 'y': 536}, {'x': 838, 'y': 538}, {'x': 838, 'y': 539}, {'x': 839, 'y': 541}, {'x': 840, 'y': 542}, {'x': 841, 'y': 544}, {'x': 841, 'y': 546}, {'x': 841, 'y': 547}, {'x': 842, 'y': 549}, {'x': 843, 'y': 552}, {'x': 843, 'y': 555}, {'x': 844, 'y': 556}, {'x': 844, 'y': 557}]",2CVbt,2CVbt
10394,1,1,7,0,"[{'x': 778, 'y': 470}, {'x': 778, 'y': 471}, {'x': 778, 'y': 475}, {'x': 779, 'y': 481}, {'x': 781, 'y': 487}, {'x': 781, 'y': 488}, {'x': 782, 'y': 489}, {'x': 783, 'y': 490}, {'x': 783, 'y': 491}, {'x': 783, 'y': 492}, {'x': 783, 'y': 493}, {'x': 784, 'y': 493}, {'x': 801, 'y': 484}, {'x': 821, 'y': 474}, {'x': 826, 'y': 473}, {'x': 839, 'y': 470}, {'x': 850, 'y': 468}, {'x': 857, 'y': 468}, {'x': 860, 'y': 468}, {'x': 860, 'y': 467}, {'x': 843, 'y': 459}, {'x': 833, 'y': 454}, {'x': 816, 'y': 449}, {'x': 802, 'y': 448}, {'x': 786, 'y': 448}, {'x': 778, 'y': 451}, {'x': 775, 'y': 453}, {'x': 774, 'y': 453}, {'x': 778, 'y': 465}, {'x': 784, 'y': 480}, {'x': 791, 'y': 496}, {'x': 796, 'y': 506}, {'x': 798, 'y': 510}, {'x': 800, 'y': 513}, {'x': 800, 'y': 513}, {'x': 801, 'y': 514}, {'x': 802, 'y': 517}, {'x': 802, 'y': 518}, {'x': 803, 'y': 519}, {'x': 810, 'y': 523}, {'x': 816, 'y': 527}, {'x': 822, 'y': 531}, {'x': 824, 'y': 532}, {'x': 827, 'y': 536}, {'x': 830, 'y': 539}, {'x': 831, 'y': 541}, {'x': 832, 'y': 543}, {'x': 832, 'y': 544}, {'x': 832, 'y': 544}, {'x': 832, 'y': 545}, {'x': 832, 'y': 545}, {'x': 832, 'y': 546}, {'x': 833, 'y': 548}, {'x': 833, 'y': 550}, {'x': 833, 'y': 552}, {'x': 833, 'y': 552}, {'x': 833, 'y': 553}, {'x': 833, 'y': 554}, {'x': 834, 'y': 555}, {'x': 834, 'y': 558}, {'x': 834, 'y': 562}, {'x': 834, 'y': 562}, {'x': 834, 'y': 563}, {'x': 833, 'y': 563}]",1NOMu,1NOMu
7242,1,1,9,0,"[{'x': 782, 'y': 475}, {'x': 784, 'y': 479}, {'x': 787, 'y': 481}, {'x': 788, 'y': 484}, {'x': 789, 'y': 486}, {'x': 790, 'y': 488}, {'x': 790, 'y': 493}, {'x': 791, 'y': 499}, {'x': 792, 'y': 506}, {'x': 792, 'y': 509}, {'x': 792, 'y': 510}, {'x': 792, 'y': 511}, {'x': 792, 'y': 512}, {'x': 791, 'y': 512}, {'x': 791, 'y': 513}, {'x': 790, 'y': 513}, {'x': 789, 'y': 513}, {'x': 788, 'y': 513}, {'x': 798, 'y': 518}, {'x': 806, 'y': 522}, {'x': 810, 'y': 524}, {'x': 813, 'y': 527}, {'x': 814, 'y': 528}, {'x': 816, 'y': 530}, {'x': 818, 'y': 533}, {'x': 822, 'y': 540}, {'x': 824, 'y': 549}, {'x': 825, 'y': 553}, {'x': 825, 'y': 557}, {'x': 825, 'y': 558}, {'x': 825, 'y': 559}, {'x': 825, 'y': 560}, {'x': 826, 'y': 561}, {'x': 827, 'y': 561}, {'x': 827, 'y': 562}, {'x': 827, 'y': 563}, {'x': 829, 'y': 564}, {'x': 830, 'y': 564}]",2WOR3,2WOR3
5989,0,1,7,0,"[{'x': 787, 'y': 487}, {'x': 787, 'y': 488}, {'x': 788, 'y': 490}, {'x': 788, 'y': 491}, {'x': 789, 'y': 492}, {'x': 789, 'y': 494}, {'x': 789, 'y': 495}, {'x': 789, 'y': 496}, {'x': 791, 'y': 501}, {'x': 794, 'y': 514}, {'x': 795, 'y': 519}, {'x': 798, 'y': 523}, {'x': 799, 'y': 526}, {'x': 802, 'y': 530}, {'x': 804, 'y': 533}, {'x': 808, 'y': 538}, {'x': 809, 'y': 539}, {'x': 811, 'y': 540}, {'x': 814, 'y': 540}, {'x': 815, 'y': 540}, {'x': 816, 'y': 540}, {'x': 817, 'y': 540}, {'x': 818, 'y': 540}, {'x': 818, 'y': 541}, {'x': 818, 'y': 543}, {'x': 820, 'y': 550}, {'x': 820, 'y': 552}, {'x': 820, 'y': 555}, {'x': 822, 'y': 557}, {'x': 824, 'y': 558}, {'x': 826, 'y': 558}, {'x': 828, 'y': 558}, {'x': 830, 'y': 558}, {'x': 831, 'y': 557}, {'x': 832, 'y': 557}]",1jeY9,1jcY9
10631,1,2,7,0,"[{'x': 828, 'y': 551}, {'x': 821, 'y': 545}, {'x': 813, 'y': 538}, {'x': 810, 'y': 536}, {'x': 807, 'y': 534}, {'x': 806, 'y': 532}, {'x': 806, 'y': 531}, {'x': 805, 'y': 531}, {'x': 804, 'y': 530}, {'x': 803, 'y': 524}, {'x': 802, 'y': 520}, {'x': 801, 'y': 517}, {'x': 801, 'y': 513}, {'x': 801, 'y': 511}, {'x': 801, 'y': 509}, {'x': 800, 'y': 508}, {'x': 800, 'y': 507}, {'x': 800, 'y': 506}, {'x': 799, 'y': 505}, {'x': 799, 'y': 504}, {'x': 798, 'y': 503}, {'x': 798, 'y': 502}, {'x': 797, 'y': 502}, {'x': 796, 'y': 502}, {'x': 795, 'y': 502}, {'x': 795, 'y': 501}, {'x': 795, 'y': 500}, {'x': 795, 'y': 499}, {'x': 794, 'y': 499}, {'x': 794, 'y': 498}, {'x': 794, 'y': 497}, {'x': 793, 'y': 496}, {'x': 793, 'y': 495}, {'x': 793, 'y': 494}, {'x': 792, 'y': 492}, {'x': 791, 'y': 487}, {'x': 791, 'y': 485}, {'x': 790, 'y': 484}, {'x': 789, 'y': 483}, {'x': 789, 'y': 482}, {'x': 788, 'y': 481}, {'x': 787, 'y': 481}, {'x': 787, 'y': 480}, {'x': 787, 'y': 478}, {'x': 787, 'y': 477}, {'x': 787, 'y': 476}, {'x': 787, 'y': 475}, {'x': 781, 'y': 470}, {'x': 774, 'y': 466}, {'x': 762, 'y': 457}, {'x': 759, 'y': 453}, {'x': 758, 'y': 452}, {'x': 759, 'y': 452}, {'x': 761, 'y': 450}, {'x': 762, 'y': 450}, {'x': 763, 'y': 450}, {'x': 763, 'y': 450}, {'x': 764, 'y': 450}, {'x': 768, 'y': 462}, {'x': 772, 'y': 472}, {'x': 774, 'y': 480}, {'x': 774, 'y': 483}, {'x': 774, 'y': 484}, {'x': 774, 'y': 484}, {'x': 774, 'y': 485}, {'x': 774, 'y': 486}, {'x': 775, 'y': 486}, {'x': 778, 'y': 489}, {'x': 782, 'y': 493}, {'x': 785, 'y': 495}, {'x': 786, 'y': 497}, {'x': 786, 'y': 497}, {'x': 787, 'y': 498}, {'x': 787, 'y': 498}, {'x': 790, 'y': 499}, {'x': 799, 'y': 503}, {'x': 803, 'y': 504}, {'x': 808, 'y': 507}, {'x': 814, 'y': 510}, {'x': 822, 'y': 511}, {'x': 825, 'y': 511}, {'x': 827, 'y': 511}, {'x': 828, 'y': 511}, {'x': 829, 'y': 512}, {'x': 829, 'y': 515}, {'x': 830, 'y': 518}, {'x': 831, 'y': 521}, {'x': 832, 'y': 526}, {'x': 832, 'y': 529}, {'x': 832, 'y': 530}, {'x': 832, 'y': 530}]",1jeY9,1jeY9
9245,0,1,5,0,"[{'x': 799, 'y': 487}, {'x': 799, 'y': 489}, {'x': 798, 'y': 490}, {'x': 798, 'y': 491}, {'x': 797, 'y': 491}, {'x': 797, 'y': 492}, {'x': 797, 'y': 497}, {'x': 797, 'y': 500}, {'x': 796, 'y': 503}, {'x': 796, 'y': 504}, {'x': 795, 'y': 506}, {'x': 795, 'y': 507}, {'x': 794, 'y': 509}, {'x': 794, 'y': 510}, {'x': 794, 'y': 523}, {'x': 794, 'y': 527}, {'x': 794, 'y': 534}, {'x': 793, 'y': 539}, {'x': 793, 'y': 540}, {'x': 793, 'y': 541}, {'x': 793, 'y': 544}, {'x': 793, 'y': 547}, {'x': 793, 'y': 551}, {'x': 793, 'y': 553}, {'x': 793, 'y': 554}, {'x': 793, 'y': 555}, {'x': 793, 'y': 556}, {'x': 793, 'y': 557}]",1z1t9,1z119
26203,0,2,11,2,"[{'x': 787, 'y': 548}, {'x': 777, 'y': 527}, {'x': 776, 'y': 521}, {'x': 776, 'y': 514}, {'x': 778, 'y': 508}, {'x': 785, 'y': 502}, {'x': 794, 'y': 499}, {'x': 806, 'y': 495}, {'x': 809, 'y': 494}, {'x': 813, 'y': 492}, {'x': 814, 'y': 492}, {'x': 810, 'y': 495}, {'x': 806, 'y': 498}, {'x': 790, 'y': 504}, {'x': 777, 'y': 507}, {'x': 761, 'y': 512}, {'x': 758, 'y': 512}, {'x': 757, 'y': 512}, {'x': 756, 'y': 512}, {'x': 756, 'y': 509}, {'x': 756, 'y': 508}, {'x': 756, 'y': 507}, {'x': 756, 'y': 506}, {'x': 756, 'y': 505}, {'x': 756, 'y': 503}, {'x': 760, 'y': 501}, {'x': 778, 'y': 496}, {'x': 795, 'y': 490}, {'x': 797, 'y': 489}, {'x': 799, 'y': 488}, {'x': 807, 'y': 484}, {'x': 819, 'y': 481}, {'x': 846, 'y': 481}, {'x': 894, 'y': 492}, {'x': 954, 'y': 514}, {'x': 976, 'y': 523}, {'x': 996, 'y': 529}, {'x': 1005, 'y': 531}, {'x': 1006, 'y': 527}, {'x': 994, 'y': 516}, {'x': 977, 'y': 504}, {'x': 957, 'y': 495}, {'x': 918, 'y': 487}, {'x': 909, 'y': 485}, {'x': 847, 'y': 472}, {'x': 836, 'y': 470}, {'x': 828, 'y': 470}, {'x': 825, 'y': 470}, {'x': 822, 'y': 470}, {'x': 818, 'y': 470}, {'x': 816, 'y': 470}, {'x': 811, 'y': 470}, {'x': 809, 'y': 470}, {'x': 808, 'y': 470}, {'x': 808, 'y': 470}, {'x': 807, 'y': 470}, {'x': 806, 'y': 470}, {'x': 804, 'y': 470}, {'x': 803, 'y': 470}, {'x': 802, 'y': 470}, {'x': 802, 'y': 470}, {'x': 801, 'y': 471}, {'x': 801, 'y': 471}, {'x': 801, 'y': 471}, {'x': 800, 'y': 472}, {'x': 800, 'y': 473}, {'x': 800, 'y': 473}, {'x': 799, 'y': 475}, {'x': 799, 'y': 477}, {'x': 797, 'y': 481}, {'x': 797, 'y': 482}, {'x': 797, 'y': 482}, {'x': 796, 'y': 483}, {'x': 796, 'y': 483}, {'x': 796, 'y': 483}, {'x': 795, 'y': 483}, {'x': 794, 'y': 483}, {'x': 793, 'y': 483}, {'x': 792, 'y': 483}, {'x': 791, 'y': 483}, {'x': 790, 'y': 483}, {'x': 793, 'y': 484}, {'x': 795, 'y': 486}, {'x': 800, 'y': 488}, {'x': 807, 'y': 492}, {'x': 810, 'y': 494}, {'x': 812, 'y': 496}, {'x': 815, 'y': 500}, {'x': 818, 'y': 505}, {'x': 820, 'y': 510}, {'x': 822, 'y': 516}, {'x': 823, 'y': 517}, {'x': 824, 'y': 518}, {'x': 824, 'y': 519}, {'x': 825, 'y': 520}, {'x': 828, 'y': 525}, {'x': 830, 'y': 528}, {'x': 831, 'y': 531}, {'x': 831, 'y': 533}, {'x': 831, 'y': 534}, {'x': 831, 'y': 534}]",1z1t9,1zl9
7180,0,3,8,0,"[{'x': 826, 'y': 510}, {'x': 816, 'y': 489}, {'x': 812, 'y': 482}, {'x': 811, 'y': 480}, {'x': 810, 'y': 478}, {'x': 810, 'y': 477}, {'x': 808, 'y': 477}, {'x': 807, 'y': 476}, {'x': 804, 'y': 476}, {'x': 802, 'y': 476}, {'x': 800, 'y': 476}, {'x': 796, 'y': 476}, {'x': 794, 'y': 476}, {'x': 793, 'y': 476}, {'x': 792, 'y': 476}, {'x': 792, 'y': 476}, {'x': 791, 'y': 476}, {'x': 790, 'y': 476}, {'x': 790, 'y': 476}, {'x': 789, 'y': 476}, {'x': 789, 'y': 476}, {'x': 789, 'y': 476}, {'x': 790, 'y': 476}, {'x': 790, 'y': 476}, {'x': 790, 'y': 477}, {'x': 791, 'y': 477}, {'x': 791, 'y': 477}, {'x': 791, 'y': 482}, {'x': 792, 'y': 487}, {'x': 794, 'y': 489}, {'x': 795, 'y': 490}, {'x': 795, 'y': 491}, {'x': 797, 'y': 492}, {'x': 799, 'y': 496}, {'x': 800, 'y': 502}, {'x': 801, 'y': 508}, {'x': 801, 'y': 512}, {'x': 801, 'y': 515}, {'x': 801, 'y': 515}, {'x': 801, 'y': 516}, {'x': 801, 'y': 516}, {'x': 801, 'y': 517}, {'x': 801, 'y': 517}, {'x': 801, 'y': 520}, {'x': 801, 'y': 521}, {'x': 801, 'y': 522}]",1z1t9,1Z1l9
